,h,s,v,num
5419,80,8,188,17987
5421,30,3,165,17985
5423,109,13,154,17982
5426,51,12,146,17979
5428,0,0,150,17976
5431,103,12,147,17970
5433,35,10,149,17969
5438,60,10,186,17957
5439,55,8,188,17956
5443,35,10,148,17951
5456,114,7,186,17929
5457,83,6,184,17925
5461,73,12,187,17917
5471,96,7,194,17899
5473,30,3,170,17897
5477,115,9,163,17888
5488,75,4,145,17872
5497,66,7,184,17860
5505,30,3,160,17844
5518,83,6,183,17813
5521,24,8,162,17812
5524,120,3,175,17808
5530,35,10,151,17795
5534,110,5,145,17789
5537,24,8,164,17787
5541,70,11,141,17785
5542,90,11,143,17785
5544,50,4,178,17784
5549,87,13,194,17778
5550,114,8,156,17778
5558,90,8,195,17763
5564,50,5,144,17751
5565,109,10,197,17748
5568,30,3,152,17737
5571,36,8,168,17733
5572,30,3,161,17731
5573,115,9,164,17730
5575,55,11,138,17728
5576,30,3,166,17725
5588,43,10,178,17708
5592,36,8,169,17706
5595,36,7,172,17698
5606,70,8,184,17680
5640,103,12,146,17623
5644,83,5,187,17618
5647,30,3,171,17615
5653,30,3,151,17602
5655,96,13,201,17599
5670,0,0,180,17578
5673,114,8,153,17572
5676,35,10,152,17566
5679,101,10,198,17561
5682,115,9,162,17556
5689,80,8,189,17546
5691,51,11,170,17540
5694,80,11,142,17537
5698,24,8,150,17527
5703,36,9,148,17518
5705,0,0,149,17515
5715,66,7,185,17500
5719,83,5,188,17491
5722,24,7,171,17486
5725,110,4,191,17476
5729,115,8,185,17465
5732,24,8,155,17463
5742,24,8,157,17453
5749,42,7,179,17440
5762,24,8,159,17428
5763,51,10,172,17427
5764,24,8,156,17427
5773,114,7,188,17408
5775,42,9,142,17407
5777,56,11,178,17404
5779,90,8,196,17403
5787,51,10,171,17387
5788,24,8,170,17385
5789,73,12,188,17385
5802,103,12,199,17369
5811,66,9,142,17354
5820,35,10,147,17336
5824,30,3,149,17330
5831,43,13,142,17316
5835,103,11,201,17305
5839,75,3,186,17303
5846,30,3,150,17294
5855,87,13,195,17279
5856,24,8,160,17278
5857,80,12,190,17278
5858,42,7,178,17277
5860,30,3,167,17273
5862,50,4,179,17270
5865,120,3,167,17261
5866,120,3,165,17261
5871,90,8,197,17255
5876,101,10,199,17243
5885,30,3,148,17225
5890,103,11,200,17218
5895,110,5,144,17211
5896,87,12,198,17209
5905,24,9,149,17193
5908,30,3,172,17191
5912,103,9,198,17188
5915,51,10,173,17184
5918,24,8,158,17183
5927,50,4,180,17171
5929,51,10,174,17164
5930,120,3,169,17162
5931,115,8,186,17161
5936,114,8,152,17152
5940,56,11,179,17141
5948,90,8,198,17125
5955,120,3,168,17111
5956,80,8,190,17105
5960,110,4,192,17097
5961,24,8,165,17097
5964,66,7,186,17091
5976,60,10,187,17080
5979,109,10,198,17077
5998,120,3,163,17037
6001,115,10,161,17032
6009,80,8,192,17017
6025,30,3,147,16994
6027,103,9,199,16992
6032,51,10,175,16984
6034,66,13,189,16983
6042,55,11,137,16974
6043,24,8,166,16974
6052,55,8,189,16961
6062,60,13,138,16948
6063,120,3,166,16947
6066,80,8,191,16945
6068,24,8,154,16938
6072,120,3,176,16931
6077,70,11,140,16926
6086,90,8,199,16917
6088,51,12,145,16916
6090,110,5,143,16914
6091,35,10,153,16914
6102,83,5,189,16898
6117,83,7,142,16876
6127,126,7,176,16860
6130,120,3,177,16858
6140,42,7,180,16843
6141,70,8,185,16843
6147,66,9,141,16827
6150,114,7,189,16817
6152,36,9,147,16804
6154,101,10,200,16802
6158,96,9,143,16796
6160,109,13,153,16793
6166,24,7,172,16785
6172,83,5,191,16775
6173,75,3,187,16772
6177,96,7,195,16769
6188,90,11,142,16757
6193,115,10,160,16745
6198,0,0,181,16742
6202,51,12,144,16733
6204,75,3,190,16730
6207,96,13,202,16727
6212,24,9,148,16721
6217,56,11,180,16710
6234,43,10,179,16683
6235,83,5,194,16680
6238,75,3,189,16675
6241,83,5,193,16669
6247,35,10,154,16666
6266,36,7,173,16628
6278,0,0,148,16595
6285,126,7,177,16590
6291,83,5,190,16580
6294,43,13,141,16579
6310,50,5,143,16559
6312,24,8,161,16549
6318,42,7,184,16542
6320,73,12,189,16539
6325,126,7,174,16534
6343,103,11,202,16507
6345,75,3,188,16502
6348,120,3,178,16501
6349,75,4,144,16500
6354,36,9,146,16493
6355,35,10,159,16493
6357,42,7,181,16489
6359,114,8,151,16488
6362,115,10,155,16479
6366,24,8,169,16475
6368,35,9,170,16473
6369,83,5,192,16471
6373,75,3,191,16467
6374,80,11,141,16466
6375,51,10,176,16466
6377,101,10,201,16461
6384,109,10,199,16445
6389,0,0,147,16443
6394,35,10,158,16434
6397,115,10,154,16430
6399,35,10,155,16428
6400,110,4,193,16426
